document,meanSentenceLength,meanWordSyllables,Flesch.Kincaid,Flesch,Dale.Chall,Bormuth.GP
1197102,19.972602739726028,1.3470507544581618,8.094513971099463,72.6023143920176,37.904089294774224,115833877.43902902
1412938,15.615384615384615,1.3103448275862069,5.962068965517243,80.13021220159152,42.46183781735506,49990071.38404783
12006093,14.926863572433193,1.3171043598820853,5.773308239857553,80.25720462795591,40.676342774425606,50553314.31406879
27697046,13.272138680033416,1.3465151777424584,5.475013182574042,79.44859520275413,41.25605973967209,35329483.241047986
222226,15.777777777777779,1.3931414574402938,7.002402531128801,72.9607882561067,37.31878342518881,52536264.366352476
5696974,25.885714285714286,1.5022075055187638,12.231477136549987,53.474245033112595,23.28013749605803,277617934.39992803
17046977,17.079787234042552,1.379632513235752,7.35078067745847,72.7821053377022,38.043349175374544,69498628.7983197
439536,14.648584905660377,1.3352653893629582,5.879079707690455,79.00323438064845,40.60583443581027,42028221.518677644
22677967,10.145889086139741,1.2739504225469815,3.3995117296488857,88.76071683009354,47.09235954344369,49893503.711692095
7942315,20.606060606060606,1.4663398692810456,9.749174093879976,61.86749554367205,33.51384432560903,130638976.30718134
1218421,14.391304347826088,1.3726082578046324,6.219386137746838,76.10516747668463,39.14552870090635,37234619.4066172
316500,16.29904306220096,1.418758256274769,7.507974218300642,70.2645228110206,35.57473763920228,59950539.90623252
25123783,19.12093023255814,1.3624422281683288,7.943981083083955,72.1646433109129,35.161946122993896,101179745.9448946
1155964,13.385635945515656,1.4315505689251873,6.522694732068317,72.1394013842308,35.933148269578766,38410993.53944343
18751357,20.19774011299435,1.3102097902097902,7.747594168543323,75.4905455335625,39.354468412942985,119684173.16416429
14695008,15.80060422960725,1.3546207775653283,6.5567608248177045,76.19646892492189,37.80312801464939,59584394.05455703
13074681,13.976377952755906,1.379906103286385,6.143679420354147,75.90892003992462,37.871792170344904,34325971.78328047
